id,text,aspect,sentiment
10099:7_1,"По поводу интерьера: место спокойное, шумных компаний нет (не было, по крайней мере, в момент нашего посещения), очень приятная и уютная атмосфера, все в лучших традициях.",место,neutral
10099:7_2,"По поводу интерьера: место спокойное, шумных компаний нет (не было, по крайней мере, в момент нашего посещения), очень приятная и уютная атмосфера, все в лучших традициях.",атмосфера,positive
10099:8_0,Остались очень довольны данным заведением.,заведением,positive
10231:0_0,"Я несколько раз была в этом заведении,о кухне могу сказать только самое хорошее.",кухне,positive
10231:1_0,"Потрясающая паста с лососем,очень вкусные супчики,отличные десерты.",паста с лососем,positive
10231:1_1,"Потрясающая паста с лососем,очень вкусные супчики,отличные десерты.",супчики,positive
10231:1_2,"Потрясающая паста с лососем,очень вкусные супчики,отличные десерты.",десерты,positive
10231:2_0,"Последний раз была с друзьями,все остались довольны и обслуживанием и едой.",обслуживанием,positive
10231:2_1,"Последний раз была с друзьями,все остались довольны и обслуживанием и едой.",едой,positive
10231:3_0,"Интерьер не плохой, несколько залов на разный вкус и компанию.",Интерьер,neutral
10231:3_1,"Интерьер не плохой, несколько залов на разный вкус и компанию.",залов,neutral
10231:4_0,Вообщем стоящее место для обеда и посиделок с друзьями.,место,positive
10239:3_0,"Интерьер в легком французском стиле с приятным освещением на столиках, обслуживание без навязывания лишних блюд и напитков (официантка Анна), все происходило четко и быстро.",Интерьер,neutral
10239:3_1,"Интерьер в легком французском стиле с приятным освещением на столиках, обслуживание без навязывания лишних блюд и напитков (официантка Анна), все происходило четко и быстро.",освещением,positive
10239:3_2,"Интерьер в легком французском стиле с приятным освещением на столиках, обслуживание без навязывания лишних блюд и напитков (официантка Анна), все происходило четко и быстро.",обслуживание,neutral
10239:4_0,Ну а о качестве и исполнении блюд даже нечего говорить!,качестве и исполнении блюд,positive
10239:4_1,Ну а о качестве и исполнении блюд даже нечего говорить!,блюд,positive
10239:5_0,"Взяли все разные салаты и горячие, и все остались очень довольны (ирыба, и мясо, и птица).",салаты,positive
10239:5_1,"Взяли все разные салаты и горячие, и все остались очень довольны (ирыба, и мясо, и птица).",горячие,positive
10239:5_2,"Взяли все разные салаты и горячие, и все остались очень довольны (ирыба, и мясо, и птица).",ирыба,positive
10239:5_3,"Взяли все разные салаты и горячие, и все остались очень довольны (ирыба, и мясо, и птица).",мясо,positive
10239:5_4,"Взяли все разные салаты и горячие, и все остались очень довольны (ирыба, и мясо, и птица).",птица,positive
10239:7_0,"Думаю, что этот доселе незнакомый нам в центре города ресторан ""Веритас"", станет нашим семейным местом встреч!","ресторан ""Веритас""",positive
10239:8_0,"Теперь при вопросе от знакомых ""в какой ресторан сходить с гостями из Москвы или отпраздновать день рождения?"" мы будем советовать ""Веритас"".","""Веритас""",positive
10239:9_0,Большое спасибо персоналу ресторана за душевный и качественный прием.,персоналу,positive
10239:9_1,Большое спасибо персоналу ресторана за душевный и качественный прием.,прием,positive
1032:2_0,Очень много недочетов как в работе официантов так и в блюдах. 1.,официантов,negative
1032:2_1,Очень много недочетов как в работе официантов так и в блюдах. 1.,блюдах,negative
1032:4_0,"К большому удивлению пицца (ещё раз - из детского меню!) была на столько острая, что и взрослые не смогли её есть, не говоря уже о ребенке.",пицца,negative
1032:5_0,"Официант вообще прокомментировала это так, что детское меню - это для взрослых, которые хотят заказать маленькие порции, а не для детей. :)) 2.",Официант,negative
1032:9_0,"Официант сказал ""у нас все вкусное"" и помочь с выбором не смог.",Официант,negative
1032:10_0,"За кухню оценка 3, т.к. из всего заказа понравилась только панакота.",кухню,negative
1032:10_1,"За кухню оценка 3, т.к. из всего заказа понравилась только панакота.",панакота,positive
1032:11_0,Салат Цезарь был так себе + очень острая пицца из детского меню.,Салат Цезарь,negative
1032:11_1,Салат Цезарь был так себе + очень острая пицца из детского меню.,пицца,negative
1032:12_0,"За сервис 3, т.к. официант путала заказы, не могла помочь с выбором (или не хотела, когда клиент просит помочь определиться, он не хочет услышать ""все вкусное, берите все"").",сервис,negative
1032:12_1,"За сервис 3, т.к. официант путала заказы, не могла помочь с выбором (или не хотела, когда клиент просит помочь определиться, он не хочет услышать ""все вкусное, берите все"").",официант,negative
1032:14_0,"Из плюсов хочу отметить няню в детской комнате, очень милая девушка, ребенку очень понравилась.",няню,positive
1032:14_1,"Из плюсов хочу отметить няню в детской комнате, очень милая девушка, ребенку очень понравилась.",девушка,positive
10354:0_0,"Я не ходила в этот ресторан в детстве, не знаю, как всё было когда-то, но сейчас это вполне симпатичное и уютное заведение с хорошей кухней.",заведение,positive
10354:0_1,"Я не ходила в этот ресторан в детстве, не знаю, как всё было когда-то, но сейчас это вполне симпатичное и уютное заведение с хорошей кухней.",заведение,positive
10354:0_2,"Я не ходила в этот ресторан в детстве, не знаю, как всё было когда-то, но сейчас это вполне симпатичное и уютное заведение с хорошей кухней.",кухней,positive
10354:2_0,"Администрация любезно предоставила нам новый банкетный зал, где мы закрылись, включили свою музыку, курили кальян, веселились, и нам никто не мешал.",Администрация,positive
10354:3_0,"Кухня всем друзьям понравилась, обслуживание тоже (девушки-официантки замечательные).",Кухня,positive
10354:3_1,"Кухня всем друзьям понравилась, обслуживание тоже (девушки-официантки замечательные).",обслуживание,positive
10354:3_2,"Кухня всем друзьям понравилась, обслуживание тоже (девушки-официантки замечательные).",девушки-официантки,positive
10354:4_1,"Меня же больше всего порадовало, что администрация пошла нам навстречу и сделала хорошую скидку на банкет :)",администрация,positive
10354:5_0,"Уже через неделю моя подруга вернулась в ""Чебурек"" со своими родными, где они отметили юбилей отца.","""Чебурек""",positive
10354:9_0,"Растут они по чуть-чуть, но всё равно стоимость ужина на двоих с каждым посещением получалась у нас всё выше и выше :)",ужин,negative
10354:11_0,"Из кухни могу порекомендовать: чебуреки с сыром сулугуни и зеленью (волшебные!), сациви из баклажан, суп чанахи, конечно же, хинкали, ну и, наверное, бараньи ножки (не помню точное название блюда).",чебуреки с сыром сулугуни и зеленью,positive
10354:11_1,"Из кухни могу порекомендовать: чебуреки с сыром сулугуни и зеленью (волшебные!), сациви из баклажан, суп чанахи, конечно же, хинкали, ну и, наверное, бараньи ножки (не помню точное название блюда).",сациви из баклажан,positive
10354:11_2,"Из кухни могу порекомендовать: чебуреки с сыром сулугуни и зеленью (волшебные!), сациви из баклажан, суп чанахи, конечно же, хинкали, ну и, наверное, бараньи ножки (не помню точное название блюда).",суп чанахи,positive
10354:11_3,"Из кухни могу порекомендовать: чебуреки с сыром сулугуни и зеленью (волшебные!), сациви из баклажан, суп чанахи, конечно же, хинкали, ну и, наверное, бараньи ножки (не помню точное название блюда).",хинкали,positive
10354:11_4,"Из кухни могу порекомендовать: чебуреки с сыром сулугуни и зеленью (волшебные!), сациви из баклажан, суп чанахи, конечно же, хинкали, ну и, наверное, бараньи ножки (не помню точное название блюда).",бараньи ножки,positive
1052:1_0,Возвращаться туда заставляла лишь хорошая кухня..,кухня,positive
1052:3_0,Неплохой выбор вин.,вин,neutral
1052:4_0,"Интерьер приятный: есть гардероб, диваны, приглушенный свет, ненавязчивая музыка (даже как-то раз наткнулись там на саксофониста), приятная атмосфера...",Интерьер,positive
1052:4_1,"Интерьер приятный: есть гардероб, диваны, приглушенный свет, ненавязчивая музыка (даже как-то раз наткнулись там на саксофониста), приятная атмосфера...",гардероб,positive
1052:4_2,"Интерьер приятный: есть гардероб, диваны, приглушенный свет, ненавязчивая музыка (даже как-то раз наткнулись там на саксофониста), приятная атмосфера...",диваны,positive
1052:4_3,"Интерьер приятный: есть гардероб, диваны, приглушенный свет, ненавязчивая музыка (даже как-то раз наткнулись там на саксофониста), приятная атмосфера...",музыка,positive
1052:4_4,"Интерьер приятный: есть гардероб, диваны, приглушенный свет, ненавязчивая музыка (даже как-то раз наткнулись там на саксофониста), приятная атмосфера...",атмосфера,positive
1052:6_0,Обслуживание отвратительно!,Обслуживание,negative
1052:7_0,"Навсегда останется в памяти официант, который обращался к нам исключительно на ""ты"", дерзил, а когда ему было сделано замечание, он нам сообщил, что он поругался со своей девушкой и у него отвратительное настроение!",официант,negative
1052:10_0,"Когда наша официантка все таки соизволила появиться (сидели мы почти у входа), от стейка мы отказались, но он волшебным образом всё равно оказался на столе уже через 5 минут и пришлось долго объяснять официантке, что его уже никто есть не будет!...",официантка,negative
1052:11_1,"Резюме следующее: место в целом отличное, цены не кусаются, но следует серьезно задуматься о замене персонала...",место,positive
1052:11_2,"Резюме следующее: место в целом отличное, цены не кусаются, но следует серьезно задуматься о замене персонала...",персонала,negative
10625:5_0,"Для нас смогли найти только столик для курящих, но это сильно не помешало, так как вентиляция справляется.",вентиляция,positive
10625:7_0,"Интерьер спокойный, сделано со вкусом, но без особых изысков.",Интерьер,neutral
10625:9_0,"Что касается сервиса, то официантка в начале про нас забыла, пришлось окримнуть, чтоб сделать заказа.",сервиса,negative
10625:9_1,"Что касается сервиса, то официантка в начале про нас забыла, пришлось окримнуть, чтоб сделать заказа.",официантка,negative
10625:12_0,"Вначале повар сказал, что они могут предложить лишь майонез, что соус готовится утром одинаковый для всех.",повар,negative
10625:12_1,"Вначале повар сказал, что они могут предложить лишь майонез, что соус готовится утром одинаковый для всех.",майонез,negative
10625:12_2,"Вначале повар сказал, что они могут предложить лишь майонез, что соус готовится утром одинаковый для всех.",соус,negative
10625:14_0,"В общем, зайдём в это место снова.",место,positive
10645:2_0,"Про сервис ничего негативного не скажешь- быстро подходят, все улябаются, подходят спрашивают, всё ли нравится.",сервис,neutral
10645:4_0,"Интерьер на любителя, но мило и удобно.",Интерьер,neutral
10645:5_0,Еда хорошая.,Еда,positive
10645:7_0,"Подача плова- оригинальная, но...",Подача плова,conflict
10645:10_0,Я лично ожидал чуть боьше блюд из мяса в таком ресторане на мангале.,блюд из мяса,negative
10645:11_0,"С другой стороны по одному шашлыку есть из каждого вида мяса, в принципе хватает, но хочется чего то необычное увидеть..",шашлыку,neutral
10663:1_0,Прямо с порога радушное отношение.,отношение,positive
10663:2_0,Очень вежливый и приятный мужчина из гардероба.,мужчина из гардероба,positive
10663:4_0,"Вызвал нам администратора, наиприятнейшая девушка, все рассказала, показала, никаких вопросов не возникло ,даже заглянули краем глаза в малый зал (в это время там начинался банкет).",администратора,positive
10663:4_1,"Вызвал нам администратора, наиприятнейшая девушка, все рассказала, показала, никаких вопросов не возникло ,даже заглянули краем глаза в малый зал (в это время там начинался банкет).",девушка,positive
10663:6_0,"Девушки официантки все здороваются и улыбаются, интерьер потрясающий.",Девушки официантки,positive
10663:6_1,"Девушки официантки все здороваются и улыбаются, интерьер потрясающий.",интерьер,positive
10663:8_0,Опять радушная встреча в гардеробе.,встреча,positive
10663:9_1,"Приятный комплимент в холодную погоду, пока ждали заказ попили горячего чая, потрясающе!",чая,positive
10663:10_0,"Девушка официантка (в чеке было написано Луиза) вежливая, обслуживание ненавязчивое, качественное.",Девушка официантка,positive
10663:10_1,"Девушка официантка (в чеке было написано Луиза) вежливая, обслуживание ненавязчивое, качественное.",обслуживание,positive
10663:11_0,Кухня очень хорошая!,Кухня,positive
10663:12_0,"Мясо из своей коптильни потрясающее, вкуснятина!",Мясо,positive
10663:13_0,Порции большие.,Порции,positive
10663:15_0,"Сомнений по поводу выбора ресторана на свадьбу не возникло, надеюсь, что в самый важный день нашей жизни мы тоже останемся довольны, на этой неделе идем заказывать :).",ресторана,positive
10663:16_0,Всем советую сходить в это замечательное место!,место,positive
10798:1_0,"Могу сказать одно - нашли место, куда действительно стоит зайти каждому и приятно провести время в тихой, уютной обстановке.",место,positive
10798:1_1,"Могу сказать одно - нашли место, куда действительно стоит зайти каждому и приятно провести время в тихой, уютной обстановке.",обстановке,positive
10798:2_0,"Правда, очень мило, романтично свечи в воде на каждом столике, удобные кресла, приглушенный свет, музыка, аромат даже..все как надо.",свечи,positive
10798:2_1,"Правда, очень мило, романтично свечи в воде на каждом столике, удобные кресла, приглушенный свет, музыка, аромат даже..все как надо.",кресла,positive
10798:2_2,"Правда, очень мило, романтично свечи в воде на каждом столике, удобные кресла, приглушенный свет, музыка, аромат даже..все как надо.",приглушенный свет,positive
10798:2_3,"Правда, очень мило, романтично свечи в воде на каждом столике, удобные кресла, приглушенный свет, музыка, аромат даже..все как надо.",музыка,positive
10798:2_4,"Правда, очень мило, романтично свечи в воде на каждом столике, удобные кресла, приглушенный свет, музыка, аромат даже..все как надо.",аромат,positive
10798:3_0,Японская кухня - на 5+..от запченных роллов сложно было оторваться),Японская кухня,positive
10798:3_1,Японская кухня - на 5+..от запченных роллов сложно было оторваться),запченных роллов,positive
10798:4_0,"Европейская кухня не отстает..)все по высшему разрду. за достаточно низкие цены очень вкусно.и сервис..приятные девушки, очень быстро принесли заказ, все здорово.",Европейская кухня,positive
10798:4_1,"Европейская кухня не отстает..)все по высшему разрду. за достаточно низкие цены очень вкусно.и сервис..приятные девушки, очень быстро принесли заказ, все здорово.",Европейская кухня,positive
10798:4_2,"Европейская кухня не отстает..)все по высшему разрду. за достаточно низкие цены очень вкусно.и сервис..приятные девушки, очень быстро принесли заказ, все здорово.",сервис,positive
10798:4_3,"Европейская кухня не отстает..)все по высшему разрду. за достаточно низкие цены очень вкусно.и сервис..приятные девушки, очень быстро принесли заказ, все здорово.",девушки,positive
10798:5_0,коктели и алкоголь видно что не разбавленные и тоже на 5+. в общем вывод один - еще и еще туда будм приходить и не раз! советую.,коктели,positive
10798:5_1,коктели и алкоголь видно что не разбавленные и тоже на 5+. в общем вывод один - еще и еще туда будм приходить и не раз! советую.,алкоголь,positive
10825:0_0,"Побывали впервые в День всех влюбленных в этом ресторане,уж очень понравился видео ролик этого ресторана и мы решили сходить.",ресторана,positive
10825:1_0,"Интерьер на высоком уровне,при входе нас встретил молодой человек и предложил выбрать понравившийся нам столик и предупредил нас, что горячее придется немного дольше подождать т.к. в ресторане было не мало народу,но нас это не смутило,поскольку мы заранее были предупреждены,а это не мало важно.",Интерьер,positive
10825:1_1,"Интерьер на высоком уровне,при входе нас встретил молодой человек и предложил выбрать понравившийся нам столик и предупредил нас, что горячее придется немного дольше подождать т.к. в ресторане было не мало народу,но нас это не смутило,поскольку мы заранее были предупреждены,а это не мало важно.",молодой человек,positive
10825:2_0,"Качество кухни было без замечаний,обслуживание было достаточно внимательное на наш взгляд,но было немного видно,что некая суета присутствовала.",Качество кухни,neutral
10825:2_1,"Качество кухни было без замечаний,обслуживание было достаточно внимательное на наш взгляд,но было немного видно,что некая суета присутствовала.",обслуживание,positive
10847:1_0,"Обстановка милая, уютная.",Обстановка,positive
10847:2_0,"Есть, конечно, как и в любом другом кафе столики, которые уютными не назовешь, но всем не угодишь и в целом мне обстановка понравилась.",обстановка,positive
10847:3_0,"Сразу видно, что к интерьеру подходили как можно тщательнее, это радует.",интерьеру,positive
10847:4_0,Администратор и официанты весьма вежливы.,Администратор,positive
10847:4_1,Администратор и официанты весьма вежливы.,официанты,positive
10847:5_0,"В кафе чувствуется от персонала, что люди хотят работать и это им нравится, а это самое главное!)",персонала,positive
10847:8_0,Но вы попробовали бы этот десерт м.м.м.,десерт,positive
10847:9_0,"Десерт был очень вкусный, нам понравилось)",Десерт,positive
10847:10_0,"Суши панированные в рыбных сухарях или как-то так вызвали очень много восхищения, т.к. это было действительно вкусно.",Суши панированные в рыбных сухарях,positive
10847:11_0,"По кухне можно сказать, что это кафе для тех, кто любит соотношение цены и качества.",кухне,positive
10847:11_1,"По кухне можно сказать, что это кафе для тех, кто любит соотношение цены и качества.",кафе,positive
10847:13_0,В целом кафе оставляет очень приятные воспоминания.,кафе,positive
10847:14_0,Всем очень рекомендую сходить и попробовать местную японскую кухню.,японскую кухню,positive
10847:15_0,На втором этаже на диванчиках весьма удобно разместиться компанией.,втором этаже,positive
10847:15_1,На втором этаже на диванчиках весьма удобно разместиться компанией.,диванчиках,positive
10942:3_0,"Прекрасный интерьер, хорошее обслуживание, быстро, ненавязчиво.",интерьер,positive
10942:3_1,"Прекрасный интерьер, хорошее обслуживание, быстро, ненавязчиво.",обслуживание,positive
10942:4_0,Кухня понравилась.,Кухня,positive
10942:5_0,"Есть и восточные блюда, и европейские, и японские.",блюда,positive
10942:6_0,"Так как в нашей компании у всех разные вкусы это очень порадовало, каждый нашел для себя подходящее блюдо.",блюдо,positive
10942:7_0,"Большие порции, все очень вкусно.",порции,positive
10942:7_1,"Большие порции, все очень вкусно.",порции,positive
10942:8_0,Очень понравился кальян.,кальян,positive
10942:9_0,"Так же большой выбор коктейлей, некоторые очень неплохие.",коктейлей,positive
10942:10_0,Особенно понравились оргазм и клубничная маргарита.,оргазм,positive
10942:10_1,Особенно понравились оргазм и клубничная маргарита.,клубничная маргарита,positive
10985:3_0,"Была приятно удивлена ""китайским интерьером"" - диванчики как в бистро, скатерти на столах по типу а-ля столовая, европейские светильники/люстры, в общем в плане интерьера китайского никакого абсолютно!",китайским интерьером,negative
10985:3_1,"Была приятно удивлена ""китайским интерьером"" - диванчики как в бистро, скатерти на столах по типу а-ля столовая, европейские светильники/люстры, в общем в плане интерьера китайского никакого абсолютно!",диванчики,negative
10985:3_2,"Была приятно удивлена ""китайским интерьером"" - диванчики как в бистро, скатерти на столах по типу а-ля столовая, европейские светильники/люстры, в общем в плане интерьера китайского никакого абсолютно!",скатерти на столах,negative
10985:3_3,"Была приятно удивлена ""китайским интерьером"" - диванчики как в бистро, скатерти на столах по типу а-ля столовая, европейские светильники/люстры, в общем в плане интерьера китайского никакого абсолютно!",интерьера,negative
10985:4_0,Заведение неуютное.,Заведение,negative
10985:6_0,"Меню не порадовало - отпечатанные листки, не особо понятен состав блюд и вес, о картинках даже речи не было.",Меню,negative
10985:6_1,"Меню не порадовало - отпечатанные листки, не особо понятен состав блюд и вес, о картинках даже речи не было.",состав блюд,negative
10985:7_0,"Ну ладно - с китайской кухней знакомы - заказали говядину, свинину, рис, пару закусок, порции оказались большими, еда - вкусной, принесли все горячее.",говядину,positive
10985:7_1,"Ну ладно - с китайской кухней знакомы - заказали говядину, свинину, рис, пару закусок, порции оказались большими, еда - вкусной, принесли все горячее.",свинину,positive
10985:7_2,"Ну ладно - с китайской кухней знакомы - заказали говядину, свинину, рис, пару закусок, порции оказались большими, еда - вкусной, принесли все горячее.",рис,positive
10985:7_3,"Ну ладно - с китайской кухней знакомы - заказали говядину, свинину, рис, пару закусок, порции оказались большими, еда - вкусной, принесли все горячее.",закусок,positive
10985:7_4,"Ну ладно - с китайской кухней знакомы - заказали говядину, свинину, рис, пару закусок, порции оказались большими, еда - вкусной, принесли все горячее.",порции,positive
10985:7_5,"Ну ладно - с китайской кухней знакомы - заказали говядину, свинину, рис, пару закусок, порции оказались большими, еда - вкусной, принесли все горячее.",еда,positive
10985:8_0,Конечно посуда и сервировка стола могли бы быть и получше.,посуда,negative
10985:8_1,Конечно посуда и сервировка стола могли бы быть и получше.,сервировка,negative
10985:9_0,"По поводу сервиса - официантка не здоровалась, не успели сесть - пришла за заказом,правда блюда вынесли быстро, но счет пришлось ждать....при том, что кроме нас было занято всего 2 столика еще.",официантка,negative
11027:2_0,"Заходим в ресторан, где нас встречает доброжелательная, красивая девушка.",девушка,positive
11027:4_1,"Гардероба в заведении нет, зато есть напольные вешалки) .через несколько минут к нам подошел официант с меню .",официант,positive
11027:5_0,Интерьер мне очень понравился!,Интерьер,positive
11027:6_0,Весьма необычное и интересное дизайнерское решение.,дизайнерское решение,positive
11027:7_0,Все детали продуманы до мелочей и вместе создают замечательную атмосферу тепла и комфорта.,атмосферу,positive
11027:8_0,"Меню хорошо смотреться и легко читается, а также присутствует специальное предложение.",Меню,positive
11027:10_0,С сервисом полный порядок.,сервисом,positive
11027:11_0,"Официанты Меню знают, работают слажено, внимательны к гостям.",Официанты,positive
11027:12_0,"Улыбаются, что всегда приятно. одним словом обслуживание 10баллов придраться не к чему не смотря на большое количество гостей .",обслуживание,positive
11027:14_0,"Готовят очень вкусно , особенно шашлыки и наполеон .(спасибо большое поварам )",шашлыки,positive
11027:14_1,"Готовят очень вкусно , особенно шашлыки и наполеон .(спасибо большое поварам )",наполеон,positive
11027:15_0,А еще отличный кавказский базар.,кавказский базар,positive
