id,text,aspect,sentiment
es_9reinas_31_Sp_2013-06-22:0_1,"Ha sido todo excelente, la calidad, los tiempos, el ambiente (quizas demasiado iluminado) y el servicio.",ambiente,neutral
es_9reinas_31_Sp_2013-06-22:0_2,"Ha sido todo excelente, la calidad, los tiempos, el ambiente (quizas demasiado iluminado) y el servicio.",servicio,positive
es_9reinas_31_Sp_2013-06-22:0_3,"Ha sido todo excelente, la calidad, los tiempos, el ambiente (quizas demasiado iluminado) y el servicio.",tiempos,positive
es_9reinas_31_Sp_2013-06-22:1_0,El dulce de leche es divino.,dulce de leche,positive
es_9reinas_32_JordiFriasMartinez_2013-05-07:0_0,Primera visita a este Restaurante con resultado satisfactorio.,Restaurante,positive
es_9reinas_3_OliviaPotet_2015-01-15:0_0,resaturante fantástico con excelente comida y servicio aun mejor!!!!,resaturante,positive
es_9reinas_3_OliviaPotet_2015-01-15:0_1,resaturante fantástico con excelente comida y servicio aun mejor!!!!,comida,positive
es_9reinas_3_OliviaPotet_2015-01-15:0_2,resaturante fantástico con excelente comida y servicio aun mejor!!!!,servicio,positive
es_9reinas_3_OliviaPotet_2015-01-15:1_0,"tremenda amabilidad, es un gustazo!",amabilidad,positive
es_9reinas_40_RichardHobohm_2013-01-03:0_0,"Servicio muy bueno, faltan platitos para el pan, pero a pesar de eso, todo correcto.",Servicio,positive
es_9reinas_40_RichardHobohm_2013-01-03:0_1,"Servicio muy bueno, faltan platitos para el pan, pero a pesar de eso, todo correcto.",platitos para el pan,negative
es_9reinas_40_RichardHobohm_2013-01-03:1_0,Estaria bien musica argentina.,musica argentina,negative
es_9reinas_42_EduardoCubero_2012-12-04:0_0,Estuve ayer en una comida de negocio con un cliente y tanto el servicio como la calidad de la comida fué excelente.,servicio,positive
es_9reinas_42_EduardoCubero_2012-12-04:0_1,Estuve ayer en una comida de negocio con un cliente y tanto el servicio como la calidad de la comida fué excelente.,comida,positive
es_9reinas_47_SandraMonica_2012-08-15:0_0,"Un buen restaurant, aunque algo caro para la cantidad de comida que se sirve en el plato.",restaurant,positive
es_9reinas_47_SandraMonica_2012-08-15:0_1,"Un buen restaurant, aunque algo caro para la cantidad de comida que se sirve en el plato.",comida,negative
es_9reinas_47_SandraMonica_2012-08-15:1_0,"La tira de asado normal, nada extraordinaria.",tira de asado,neutral
es_9reinas_47_SandraMonica_2012-08-15:2_0,Muy bien los postres y el matambre.,postres,positive
es_9reinas_47_SandraMonica_2012-08-15:2_1,Muy bien los postres y el matambre.,matambre,positive
es_9reinas_47_SandraMonica_2012-08-15:3_0,"Se podria mejorar la iluminación en la planta superior, demasiada luz plana.",iluminación,negative
es_9reinas_48_DamarisRodriguezPerez_2012-07-30:1_0,"Un sitio precioso, con un ambiente exquisito.",sitio,positive
es_9reinas_48_DamarisRodriguezPerez_2012-07-30:1_1,"Un sitio precioso, con un ambiente exquisito.",ambiente,positive
es_9reinas_48_DamarisRodriguezPerez_2012-07-30:2_0,El servicio inmejorable y la comida excepcional!!,servicio,positive
es_9reinas_48_DamarisRodriguezPerez_2012-07-30:2_1,El servicio inmejorable y la comida excepcional!!,comida,positive
es_9reinas_49_AntonioBlancoLopez_2012-07-16:0_0,Exquisitas las ensaladas y la carne.,ensaladas,positive
es_9reinas_49_AntonioBlancoLopez_2012-07-16:0_1,Exquisitas las ensaladas y la carne.,carne,positive
es_9reinas_49_AntonioBlancoLopez_2012-07-16:1_0,Abundante comida.,comida,positive
es_9reinas_50_Joan_2012-06-03:0_0,La calidad de las carnes es insuperable y quiero destacar el excelente servicio recibido.,carnes,positive
es_9reinas_50_Joan_2012-06-03:0_1,La calidad de las carnes es insuperable y quiero destacar el excelente servicio recibido.,servicio,positive
es_9reinas_51_MiguelNunez_2011-12-23:0_0,Si no has probado sus carnes te estas perdiendo algo muy grande!,carnes,positive
es_9reinas_52_MarianCamps_2011-12-11:0_0,Estuve cenando con unos amigos y la comida estuvo riquísima y el trato de las camareras excelente.,comida,positive
es_9reinas_52_MarianCamps_2011-12-11:0_1,Estuve cenando con unos amigos y la comida estuvo riquísima y el trato de las camareras excelente.,trato,positive
es_9reinas_52_MarianCamps_2011-12-11:2_0,Lo mejor: dejarse aconsejar por ellos a la hora de elegir plato.,ellos,positive
es_9reinas_54_MartaColomer_2011-11-24:0_0,El restaurants comimos muy bien y ademas un servicio encantador y eficiente.,restaurants,positive
es_9reinas_54_MartaColomer_2011-11-24:0_1,El restaurants comimos muy bien y ademas un servicio encantador y eficiente.,servicio,positive
es_9reinas_55_JoseMCazorlaMontero_2011-11-03:1_0,"En algunos momentos, nos llegamos a preguntar si lo que teníamos en la boca era carne o un trozo de neumático.",carne,negative
es_9reinas_56_Michael_2011-09-28:0_0,"La calidad de la comida excelente, el servicio super amable y siempre atento.",comida,positive
es_9reinas_56_Michael_2011-09-28:0_1,"La calidad de la comida excelente, el servicio super amable y siempre atento.",servicio,positive
es_9reinas_56_Michael_2011-09-28:1_0,El ambiente muy acogedor.,ambiente,positive
es_9reinas_56_Michael_2011-09-28:2_0,Una experiencia culinaria inolvidable.,experiencia,positive
es_9reinas_58_NuriaCasas_2011-09-17:0_0,Comida y Servicio estupendo,Comida,positive
es_9reinas_58_NuriaCasas_2011-09-17:0_1,Comida y Servicio estupendo,Servicio,positive
es_9reinas_61_JoseLuis_2011-07-09:0_0,"ambiente íntimo y tranquilo, buen trato y buena calidad en las carnes.",ambiente,positive
es_9reinas_61_JoseLuis_2011-07-09:0_1,"ambiente íntimo y tranquilo, buen trato y buena calidad en las carnes.",trato,positive
es_9reinas_61_JoseLuis_2011-07-09:0_2,"ambiente íntimo y tranquilo, buen trato y buena calidad en las carnes.",carnes,positive
es_9reinas_62_LuciaLinaresSilveria_2011-06-17:0_0,"Excelente carta, carnes exquisitas, especialidades riquísimas, ambiente íntimo y servicio atento.",carta,positive
es_9reinas_62_LuciaLinaresSilveria_2011-06-17:0_1,"Excelente carta, carnes exquisitas, especialidades riquísimas, ambiente íntimo y servicio atento.",carnes,positive
es_9reinas_62_LuciaLinaresSilveria_2011-06-17:0_2,"Excelente carta, carnes exquisitas, especialidades riquísimas, ambiente íntimo y servicio atento.",especialidades,positive
es_9reinas_62_LuciaLinaresSilveria_2011-06-17:0_3,"Excelente carta, carnes exquisitas, especialidades riquísimas, ambiente íntimo y servicio atento.",ambiente,positive
es_9reinas_62_LuciaLinaresSilveria_2011-06-17:0_4,"Excelente carta, carnes exquisitas, especialidades riquísimas, ambiente íntimo y servicio atento.",servicio,positive
es_9reinas_63_JorgeCiollaro_2011-05-26:0_0,"Buen servicio, ambiente y excelente comida.",servicio,positive
es_9reinas_63_JorgeCiollaro_2011-05-26:0_1,"Buen servicio, ambiente y excelente comida.",ambiente,positive
es_9reinas_63_JorgeCiollaro_2011-05-26:0_2,"Buen servicio, ambiente y excelente comida.",comida,positive
es_9reinas_64_Anonimo_2011-05-14:0_0,"La comida muy rica, pero el local extremadamente ruidoso (sobre todo el piso de arriba).",comida,positive
es_9reinas_64_Anonimo_2011-05-14:0_1,"La comida muy rica, pero el local extremadamente ruidoso (sobre todo el piso de arriba).",local,neutral
es_9reinas_64_Anonimo_2011-05-14:1_0,Llegaba un momento en que apetecía irse por el ruido.,ruido,negative
es_9reinas_64_Anonimo_2011-05-14:2_0,Poca intimidad.,intimidad,negative
es_9reinas_67_Anonimo_2011-05-02:0_0,"Local casi perfecto, cocina impecable, cantidad más que abundante, extensa carta (comida y vinos) y precio adecuado a lo que oferta.",Local,positive
es_9reinas_67_Anonimo_2011-05-02:0_1,"Local casi perfecto, cocina impecable, cantidad más que abundante, extensa carta (comida y vinos) y precio adecuado a lo que oferta.",cocina,positive
es_9reinas_67_Anonimo_2011-05-02:0_2,"Local casi perfecto, cocina impecable, cantidad más que abundante, extensa carta (comida y vinos) y precio adecuado a lo que oferta.",carta,positive
es_9reinas_67_Anonimo_2011-05-02:0_3,"Local casi perfecto, cocina impecable, cantidad más que abundante, extensa carta (comida y vinos) y precio adecuado a lo que oferta.",carta,positive
es_9reinas_67_Anonimo_2011-05-02:2_0,"Como salvedad, diré que, a excepción del jefe de sala (o propietario, cosa que desconozco), atento, educado y detallista, el resto del servicio, pinganillos inalámbricos incluidos, no está a la altura del resto, más en lo que respecta a educación y formas que a la capacidad: habría que cuidar aspectos como retirar casi a la carrera platos sin terminar, tutear por defecto u ofrecer el silencio como toda respuesta a la duda del comensal en la elección entre dos opciones.",jefe de sala,positive
es_9reinas_67_Anonimo_2011-05-02:2_1,"Como salvedad, diré que, a excepción del jefe de sala (o propietario, cosa que desconozco), atento, educado y detallista, el resto del servicio, pinganillos inalámbricos incluidos, no está a la altura del resto, más en lo que respecta a educación y formas que a la capacidad: habría que cuidar aspectos como retirar casi a la carrera platos sin terminar, tutear por defecto u ofrecer el silencio como toda respuesta a la duda del comensal en la elección entre dos opciones.",resto del servicio,negative
es_9reinas_67_Anonimo_2011-05-02:3_0,"Es una pena que inviertiendo exitosamente en lo complicado (local, materia prima, imagen, sitio web) se pase por alto lo básico: un par de camareros díscolos que hagan rebajar la nota de un cliente de un excelente a un notable alto.",local,positive
es_9reinas_67_Anonimo_2011-05-02:3_1,"Es una pena que inviertiendo exitosamente en lo complicado (local, materia prima, imagen, sitio web) se pase por alto lo básico: un par de camareros díscolos que hagan rebajar la nota de un cliente de un excelente a un notable alto.",materia prima,positive
es_9reinas_67_Anonimo_2011-05-02:3_2,"Es una pena que inviertiendo exitosamente en lo complicado (local, materia prima, imagen, sitio web) se pase por alto lo básico: un par de camareros díscolos que hagan rebajar la nota de un cliente de un excelente a un notable alto.",camareros,negative
es_9reinas_67_Anonimo_2011-05-02:3_3,"Es una pena que inviertiendo exitosamente en lo complicado (local, materia prima, imagen, sitio web) se pase por alto lo básico: un par de camareros díscolos que hagan rebajar la nota de un cliente de un excelente a un notable alto.",imagen,positive
es_9reinas_67_Anonimo_2011-05-02:3_4,"Es una pena que inviertiendo exitosamente en lo complicado (local, materia prima, imagen, sitio web) se pase por alto lo básico: un par de camareros díscolos que hagan rebajar la nota de un cliente de un excelente a un notable alto.",sitio web,positive
es_9reinas_68_EstefaniaMartinezCumplido_2011-03-24:0_0,"Fue una cena perfecta, por el lugar y sobre todo por la comida.",lugar,positive
es_9reinas_68_EstefaniaMartinezCumplido_2011-03-24:0_1,"Fue una cena perfecta, por el lugar y sobre todo por la comida.",comida,positive
es_9reinas_68_EstefaniaMartinezCumplido_2011-03-24:1_0,Tienen una carta bastante extensa donde cada plato parece mejor que el anterior.,carta,positive
es_9reinas_68_EstefaniaMartinezCumplido_2011-03-24:2_0,"Para los amantes de la carne no dudéis en pedir el Solomillo del Chef, exquisíto.",Solomillo del Chef,positive
es_barceloneta_101_Marc_2010-09-16:0_0,Sólo puedo decir cosas buenas de este restaurante.,restaurante,positive
es_barceloneta_101_Marc_2010-09-16:2_0,Las gambas fresquísimas.,gambas,positive
es_barceloneta_101_Marc_2010-09-16:4_1,Muy agradable y con unas vistas increíbles.,vistas,positive
es_barceloneta_102_Joan_2010-05-15:0_0,"De la comida no tengo nada que decir, pero las mesas se tocan, el servicio no es amable, en definitiva muy caro para lo que es calida precio totalmente desequilibrada.",comida,neutral
es_barceloneta_102_Joan_2010-05-15:0_1,"De la comida no tengo nada que decir, pero las mesas se tocan, el servicio no es amable, en definitiva muy caro para lo que es calida precio totalmente desequilibrada.",mesas,negative
es_barceloneta_102_Joan_2010-05-15:0_2,"De la comida no tengo nada que decir, pero las mesas se tocan, el servicio no es amable, en definitiva muy caro para lo que es calida precio totalmente desequilibrada.",servicio,negative
es_barceloneta_102_Joan_2010-05-15:0_3,"De la comida no tengo nada que decir, pero las mesas se tocan, el servicio no es amable, en definitiva muy caro para lo que es calida precio totalmente desequilibrada.",precio,negative
es_barceloneta_104_Vanesa_2010-03-04:1_0,La comida muy buena.,comida,positive
es_barceloneta_104_Vanesa_2010-03-04:2_0,Lo que no me gusta es el servicio.,servicio,negative
es_barceloneta_105_Fer_2009-12-04:0_0,"El último día que fuimos pedimos ostras y nos sentaron mal, a parte de que el camarero que nos sirvió servía el cava chorreando toda la mesa...pasará mucho tiempo hasta q vuelva...",camarero,negative
es_barceloneta_105_Fer_2009-12-04:0_1,"El último día que fuimos pedimos ostras y nos sentaron mal, a parte de que el camarero que nos sirvió servía el cava chorreando toda la mesa...pasará mucho tiempo hasta q vuelva...",ostras,negative
es_barceloneta_107_Pedro_2009-07-29:1_0,La única sonrisa que vimos entre el personal fue de la chica que nos condujo a nuestra mesa.,personal,negative
es_barceloneta_107_Pedro_2009-07-29:2_0,"A partir de ahi, caras serias (por no decir de mal humor), distraidas, de los camareros... que a veces se hacían esperar, y otras veces se abalanzaban para liquidar la mesa.",camareros,negative
es_barceloneta_107_Pedro_2009-07-29:3_0,"Cubiertos mal puestos, sin la mas mínima delicadeza.",Cubiertos,negative
es_barceloneta_107_Pedro_2009-07-29:4_0,"Platos mal presentados, sobrevolando las cabezas de los comensales.",Platos,negative
es_barceloneta_107_Pedro_2009-07-29:5_0,El servicio realmente malo.,servicio,negative
es_barceloneta_108_Pol_2009-07-24:0_1,"Ya no es lo que era...Ramon,ha bajado mucho, el servicio, la calidad de la comida, lo unico, la terraza.",terraza,positive
es_barceloneta_108_Pol_2009-07-24:0_2,"Ya no es lo que era...Ramon,ha bajado mucho, el servicio, la calidad de la comida, lo unico, la terraza.",comida,positive
es_barceloneta_108_Pol_2009-07-24:0_3,"Ya no es lo que era...Ramon,ha bajado mucho, el servicio, la calidad de la comida, lo unico, la terraza.",servicio,negative
es_barceloneta_108_Pol_2009-07-24:1_0,"Sabado pasado, a las 13h, poca gente, o sea,cocina sin agobios, paella,simplemente lamentable.",paella,negative
es_barceloneta_109_Miguel_2009-06-11:1_0,tal vez del Lidl; anchoas?,anchoas,negative
es_barceloneta_109_Miguel_2009-06-11:2_0,"una o dos pp; de segundo bacalao a la llauna diminuto con ""secas"" de lata / carne con patatas fritas fast food.",bacalao,negative
es_barceloneta_109_Miguel_2009-06-11:2_1,"una o dos pp; de segundo bacalao a la llauna diminuto con ""secas"" de lata / carne con patatas fritas fast food.",carne con patatas fritas,negative
es_barceloneta_109_Miguel_2009-06-11:4_0,"en fin, lleno de turistas que vienen una sola vez (de los cruceros?)",turistas,negative
es_barceloneta_109_Miguel_2009-06-11:6_0,muy defraudado por el precio y la calidad; antes no eran así!,precio,negative
es_barceloneta_109_Miguel_2009-06-11:6_1,muy defraudado por el precio y la calidad; antes no eran así!,calidad,negative
es_barceloneta_110_MaricarmenRuesga_2009-05-25:1_0,El servicio fue perfecto.,servicio,positive
es_barceloneta_110_MaricarmenRuesga_2009-05-25:2_0,La cocina deliciosa.,cocina,positive
es_barceloneta_112_JuanAntonio_2009-03-05:2_0,Lo recomiendo a los que son capaces de apreciar y valorar el placer gastronómico.,placer gastronómico,positive
es_barceloneta_113_Anonimo_2009-02-14:0_0,"Personalmente este restaurante, ya por el servicio y la actitud de los camareros, del maitrê es excelente, creo que este restaurante se merece una estrella michelin, ya que se come muy bien, son unas grandes personas.",camareros,positive
es_barceloneta_113_Anonimo_2009-02-14:0_1,"Personalmente este restaurante, ya por el servicio y la actitud de los camareros, del maitrê es excelente, creo que este restaurante se merece una estrella michelin, ya que se come muy bien, son unas grandes personas.",maitrê,positive
es_barceloneta_113_Anonimo_2009-02-14:0_2,"Personalmente este restaurante, ya por el servicio y la actitud de los camareros, del maitrê es excelente, creo que este restaurante se merece una estrella michelin, ya que se come muy bien, son unas grandes personas.",restaurante,positive
es_barceloneta_113_Anonimo_2009-02-14:0_3,"Personalmente este restaurante, ya por el servicio y la actitud de los camareros, del maitrê es excelente, creo que este restaurante se merece una estrella michelin, ya que se come muy bien, son unas grandes personas.",restaurante,positive
es_barceloneta_113_Anonimo_2009-02-14:0_4,"Personalmente este restaurante, ya por el servicio y la actitud de los camareros, del maitrê es excelente, creo que este restaurante se merece una estrella michelin, ya que se come muy bien, son unas grandes personas.",personas,positive
es_barceloneta_114_Anonimo_2009-02-07:0_0,El local es bonito y la situación inmejorable.,local,positive
es_barceloneta_114_Anonimo_2009-02-07:0_1,El local es bonito y la situación inmejorable.,situación,positive
es_barceloneta_117_Anonimo_2008-12-06:1_0,La comida siempre bien.,comida,positive
es_barceloneta_117_Anonimo_2008-12-06:2_0,Si te toca cerca de los ventanales vistas de lujo.,vistas,positive
es_barceloneta_118_Olga_2008-12-01:0_0,Comida excelente asi como su el servicio de camarero.,Comida,positive
es_barceloneta_118_Olga_2008-12-01:0_1,Comida excelente asi como su el servicio de camarero.,camarero,positive
es_barceloneta_118_Olga_2008-12-01:1_0,Un tanto caótica la recepción.,recepción,negative
es_barceloneta_118_Olga_2008-12-01:2_0,"En cuanto a la carta, el tartar de lubina, supremo así como sus postres.",tartar de lubina,positive
es_barceloneta_118_Olga_2008-12-01:2_1,"En cuanto a la carta, el tartar de lubina, supremo así como sus postres.",postres,positive
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15:0_0,Óptimo en la calidad del producto y su elaboración.,producto,positive
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15:2_0,Homogeneidad imbatible.,Homogeneidad,positive
es_barceloneta_122_Luis_2008-05-20:0_0,"Buen reestaurante, buena calidad en los platos.",reestaurante,positive
es_barceloneta_122_Luis_2008-05-20:0_1,"Buen reestaurante, buena calidad en los platos.",platos,positive
es_barceloneta_122_Luis_2008-05-20:1_0,El único defecto es que es muy ruidoso y en algunos lugares las mesas estan muy pegadas unas a otras y creo que por el precio que pagas  podrían tener las mesas mas separadas.,mesas,negative
es_barceloneta_123_Isabel_2008-05-16:0_0,Buenisima la langosta a la plancha,langosta,positive
es_barceloneta_126_MarcSoler_2008-04-30:0_0,Lugar perfecto.,Lugar,positive
es_barceloneta_126_MarcSoler_2008-04-30:1_0,Comida digna y servicio excelente.,Comida,positive
es_barceloneta_128_MariaCantero_2008-04-01:0_0,excelemte cocina y excelente servicio,cocina,positive
es_barceloneta_128_MariaCantero_2008-04-01:0_1,excelemte cocina y excelente servicio,servicio,positive
es_barceloneta_129_JoanCarles_2008-03-26:1_0,La atención y esmero del servicio y de su maitre son dignos de premio.,maitre,positive
es_barceloneta_129_JoanCarles_2008-03-26:1_1,La atención y esmero del servicio y de su maitre son dignos de premio.,servicio,positive
es_barceloneta_12_AntonioSerranoPueyo_2014-12-15:1_0,Producto y cocina catalana y marinera de un muy buen nivel y servicio excelente.,Producto y cocina,positive
es_barceloneta_12_AntonioSerranoPueyo_2014-12-15:1_1,Producto y cocina catalana y marinera de un muy buen nivel y servicio excelente.,servicio,positive
es_barceloneta_12_AntonioSerranoPueyo_2014-12-15:2_0,Un restaurante muy homogéneo y que nunca defraudará.,restaurante,positive
es_barceloneta_130_Alvaro_2008-03-21:1_0,"La atención es exquisita y la comida (fideua,arroces y entrantes) de muy buena calidad.",atención,positive
es_barceloneta_130_Alvaro_2008-03-21:1_1,"La atención es exquisita y la comida (fideua,arroces y entrantes) de muy buena calidad.",comida,positive
es_barceloneta_130_Alvaro_2008-03-21:2_1,El precio lo vale y el entorno más.,entorno,positive
es_barceloneta_132_Fer_2008-02-11:1_2,No es nada barato pero ofrece calidad y los platos están bien cocinados y con elementos frescos.,platos,positive
es_barceloneta_132_Fer_2008-02-11:2_0,"Buen ambiente, servicio mediocre.",ambiente,positive
es_barceloneta_132_Fer_2008-02-11:2_1,"Buen ambiente, servicio mediocre.",servicio,negative
es_barceloneta_133_Theo_2008-02-02:0_1,"fuimos a cenar para un cumpleaños con amigos y fue fantastico, un buen trato  y la comida excelente, sobretodo el solomillo a los 3 quesos y la cabra caliente sobre pure de manzana...",trato,positive
es_barceloneta_133_Theo_2008-02-02:0_2,"fuimos a cenar para un cumpleaños con amigos y fue fantastico, un buen trato  y la comida excelente, sobretodo el solomillo a los 3 quesos y la cabra caliente sobre pure de manzana...",comida,positive
es_barceloneta_133_Theo_2008-02-02:0_3,"fuimos a cenar para un cumpleaños con amigos y fue fantastico, un buen trato  y la comida excelente, sobretodo el solomillo a los 3 quesos y la cabra caliente sobre pure de manzana...",solomillo a los 3 quesos,positive
es_barceloneta_133_Theo_2008-02-02:0_4,"fuimos a cenar para un cumpleaños con amigos y fue fantastico, un buen trato  y la comida excelente, sobretodo el solomillo a los 3 quesos y la cabra caliente sobre pure de manzana...",cabra caliente sobre pure de manzana,positive
es_barceloneta_135_Pedro_2007-11-24:0_0,"Calidad/Precio :elevado , la ubicación y el entorno muy agradable, pero en el interior hay un exceso de ruido que hacer sentirse incómodo y no disfrutar de la comida, sinceramente prefiero otros donde me encuentro mas agusto.",ubicación,positive
es_barceloneta_135_Pedro_2007-11-24:0_1,"Calidad/Precio :elevado , la ubicación y el entorno muy agradable, pero en el interior hay un exceso de ruido que hacer sentirse incómodo y no disfrutar de la comida, sinceramente prefiero otros donde me encuentro mas agusto.",entorno,positive
es_barceloneta_135_Pedro_2007-11-24:0_4,"Calidad/Precio :elevado , la ubicación y el entorno muy agradable, pero en el interior hay un exceso de ruido que hacer sentirse incómodo y no disfrutar de la comida, sinceramente prefiero otros donde me encuentro mas agusto.",interior,negative
es_barceloneta_137_Gema_2007-09-28:0_0,"Un lugar magnífico para comer buen marisco y cualquiera de sus arroces o suquet, aunque muy recomendable, no lo recomendaría para una cena íntima romántica, puesto que las conversaciones de las mmesas vecinas son muy animadas, puesto que el local se presta a ello, y el ambiente es de familias o grupos en general.",marisco,positive
es_barceloneta_137_Gema_2007-09-28:0_1,"Un lugar magnífico para comer buen marisco y cualquiera de sus arroces o suquet, aunque muy recomendable, no lo recomendaría para una cena íntima romántica, puesto que las conversaciones de las mmesas vecinas son muy animadas, puesto que el local se presta a ello, y el ambiente es de familias o grupos en general.",cena,negative
es_barceloneta_137_Gema_2007-09-28:0_2,"Un lugar magnífico para comer buen marisco y cualquiera de sus arroces o suquet, aunque muy recomendable, no lo recomendaría para una cena íntima romántica, puesto que las conversaciones de las mmesas vecinas son muy animadas, puesto que el local se presta a ello, y el ambiente es de familias o grupos en general.",mmesas,negative
es_barceloneta_137_Gema_2007-09-28:0_3,"Un lugar magnífico para comer buen marisco y cualquiera de sus arroces o suquet, aunque muy recomendable, no lo recomendaría para una cena íntima romántica, puesto que las conversaciones de las mmesas vecinas son muy animadas, puesto que el local se presta a ello, y el ambiente es de familias o grupos en general.",ambiente,neutral
es_barceloneta_137_Gema_2007-09-28:1_0,"Servicio excelente, vistas magníficas y excelente relación calidad-precio, siempre teniendo en cuenta que la calidad es muy alta.",Servicio,positive
es_barceloneta_137_Gema_2007-09-28:1_1,"Servicio excelente, vistas magníficas y excelente relación calidad-precio, siempre teniendo en cuenta que la calidad es muy alta.",vistas,positive
es_barceloneta_138_Jordi_2007-09-18:0_2,"he ido varias veces pero el sitio es para turistas y aunque la calidad es buena el precio es exagerado y el servicio deja mucho que desear, sobretodo en cuanto a las reservas.",servicio,negative
es_barceloneta_139_Ana_2007-04-17:0_0,"Me parece un lugar estupendo, la comida está buenisima y el servicio estupendo, dignos de admirar.",lugar,positive
es_barceloneta_139_Ana_2007-04-17:0_1,"Me parece un lugar estupendo, la comida está buenisima y el servicio estupendo, dignos de admirar.",comida,positive
es_barceloneta_139_Ana_2007-04-17:0_2,"Me parece un lugar estupendo, la comida está buenisima y el servicio estupendo, dignos de admirar.",servicio,positive
