id,text,aspect,sentiment
296_6,"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",omelet,neutral
1793_0,"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",drinks,neutral
1793_1,"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",check,neutral
2200_0,The design and atmosphere is just as good.,design,positive
2200_1,The design and atmosphere is just as good.,atmosphere,positive
3195_0,He has visited Thailand and is quite expert on the cuisine.,cuisine,positive
3359_0,The pizza is the best if you like thin crusted pizza.,pizza,positive
3359_1,The pizza is the best if you like thin crusted pizza.,thin crusted pizza,neutral
3534_0,"All the money went into the interior decoration, none of it went to the chefs.",interior decoration,positive
3534_1,"All the money went into the interior decoration, none of it went to the chefs.",chefs,negative
1407_0,The seats are uncomfortable if you are sitting against the wall on wooden benches.,seats,negative
565_0,"I asked for seltzer with lime, no ice.",seltzer with lime,neutral
675_0,"Don't go alone---even two people isn't enough for the whole experience, with pickles and a selection of meats and seafoods.",pickles,positive
675_1,"Don't go alone---even two people isn't enough for the whole experience, with pickles and a selection of meats and seafoods.",selection of meats and seafoods,positive
2227_0,My suggestion is to eat family style because you'll want to try the other dishes.,dishes,neutral
2227_1,My suggestion is to eat family style because you'll want to try the other dishes.,eat family style,positive
3367_0,"Best of all is the warm vibe, the owner is super friendly and service is fast.",vibe,positive
3367_1,"Best of all is the warm vibe, the owner is super friendly and service is fast.",owner,positive
3367_2,"Best of all is the warm vibe, the owner is super friendly and service is fast.",service,positive
2191_0,Faan's got a great concept but a little rough on the delivery.,delivery,negative
270_0,"From the incredible food, to the warm atmosphere, to the friendly service, this downtown neighborhood spot doesn't miss a beat.",food,positive
270_1,"From the incredible food, to the warm atmosphere, to the friendly service, this downtown neighborhood spot doesn't miss a beat.",atmosphere,positive
270_2,"From the incredible food, to the warm atmosphere, to the friendly service, this downtown neighborhood spot doesn't miss a beat.",service,positive
638_0,"Great food at REASONABLE prices, makes for an evening that can't be beat!",food,positive
638_1,"Great food at REASONABLE prices, makes for an evening that can't be beat!",prices,positive
388_0,this little place has a cute interior decor and affordable city prices.,interior decor,positive
388_1,this little place has a cute interior decor and affordable city prices.,prices,positive
3373_0,Two words: Free wine.,wine,positive
425_0,The price is reasonable although the service is poor.,price,positive
425_1,The price is reasonable although the service is poor.,service,negative
3192_0,"The quantity is also very good, you will come out satisfied.",quantity,positive
391_0,"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",sushi,neutral
391_1,"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",sushi bar,neutral
2384_0,The fried rice is amazing here.,fried rice,positive
2962_0,"Three courses - choices include excellent mussels, puff pastry goat cheese and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.",mussels,positive
2962_1,"Three courses - choices include excellent mussels, puff pastry goat cheese and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.",puff pastry goat cheese,positive
2962_2,"Three courses - choices include excellent mussels, puff pastry goat cheese and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.",salad with a delicious dressing,positive
2962_3,"Three courses - choices include excellent mussels, puff pastry goat cheese and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.",hanger steak au poivre,positive
2962_4,"Three courses - choices include excellent mussels, puff pastry goat cheese and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.",courses,neutral
3404_0,it's a perfect place to have a amanzing indian food.,indian food,positive
2599_0,The place is so cool and the service is prompt and curtious.,service,positive
2599_1,The place is so cool and the service is prompt and curtious.,place,positive
673_0,At the end you're left with a mild broth with noodles that you can slurp out of a cup.,broth with noodles,positive
648_0,I just wonder how you can have such a delicious meal for such little money.,meal,positive
648_1,I just wonder how you can have such a delicious meal for such little money.,money,positive
1623_0,The wine list is excellent.,wine list,positive
430_0,"Ive been to many Thai restaurants in Manhattan before, and Toons is by far the best Thai food Ive had (except for my mom's of course).",Thai food,positive
1101_0,They wouldnt even let me finish my glass of wine before offering another.,glass of wine,neutral
324_0,"Whem asked, we had to ask more detailed questions so that we knew what the specials were.",specials,neutral
2783_0,This is a consistently great place to dine for lunch or dinner.,lunch,neutral
2783_1,This is a consistently great place to dine for lunch or dinner.,dinner,neutral
2783_2,This is a consistently great place to dine for lunch or dinner.,dine,positive
2983_0,"Nice atmosphere, the service was very pleasant and the desert was good.",atmosphere,positive
2983_1,"Nice atmosphere, the service was very pleasant and the desert was good.",service,positive
2983_2,"Nice atmosphere, the service was very pleasant and the desert was good.",desert,positive
627_0,After really enjoying ourselves at the bar we sat down at a table and had dinner.,bar,positive
627_1,After really enjoying ourselves at the bar we sat down at a table and had dinner.,table,neutral
627_2,After really enjoying ourselves at the bar we sat down at a table and had dinner.,dinner,neutral
3219_0,"Fabulous service, fantastic food, and a chilled out atmosphere and environment.",service,positive
3219_1,"Fabulous service, fantastic food, and a chilled out atmosphere and environment.",food,positive
3219_2,"Fabulous service, fantastic food, and a chilled out atmosphere and environment.",atmosphere,positive
3219_3,"Fabulous service, fantastic food, and a chilled out atmosphere and environment.",environment,positive
2787_0,Try the lasagnette appetizer.,lasagnette appetizer,positive
604_0,I liked the beer selection!,beer selection,positive
2911_0,"Great food, good size menu, great service and an unpretensious setting.",food,positive
2911_1,"Great food, good size menu, great service and an unpretensious setting.",menu,positive
2911_2,"Great food, good size menu, great service and an unpretensious setting.",service,positive
2911_3,"Great food, good size menu, great service and an unpretensious setting.",setting,positive
3074_0,Go here for a romantic dinner but not for an all out wow dining experience.,dinner,positive
3074_1,Go here for a romantic dinner but not for an all out wow dining experience.,dining,positive
1074_0,I grew up eating Dosa and have yet to find a place in NY to satisfy my taste buds.,Dosa,neutral
912_0,Wine list selection is good and wine-by-the-glass was generously filled to the top.,Wine list selection,positive
912_1,Wine list selection is good and wine-by-the-glass was generously filled to the top.,wine-by-the-glass,positive
728_0,"With the great variety on the menu , I eat here often and never get bored .",menu,positive
2925_0,The menu is very limited - i think we counted 4 or 5 entrees.,menu,negative
2925_1,The menu is very limited - i think we counted 4 or 5 entrees.,entrees,negative
3436_0,The menu is limited but almost all of the dishes are excellent.,menu,negative
3436_1,The menu is limited but almost all of the dishes are excellent.,dishes,positive
3273_0,Not too crazy about their sake martini.,sake martini,negative
1215_0,"Great bagels, spreads and a good place to hang out in.",bagels,positive
1215_1,"Great bagels, spreads and a good place to hang out in.",spreads,positive
282_0,One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.,table,neutral
3249_0,"Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.",food,positive
3207_0,We always have a delicious meal and always leave feeling satisfied.,meal,positive
672_0,"Dip the ingredients in with your chopsticks, swirl them around, and eat.",ingredients,neutral
672_1,"Dip the ingredients in with your chopsticks, swirl them around, and eat.",chopsticks,neutral
2972_0,First went here to enjoy their garden terrace.,garden terrace,positive
1755_0,The pizza was pretty good and huge.,pizza,positive
2277_0,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",cuisine,neutral
3680_0,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,atmosphere,positive
3155_0,They are often crowded on the weekends but they are efficient and accurate with their service.,service,positive
3155_1,They are often crowded on the weekends but they are efficient and accurate with their service.,crowded,negative
1688_0,All my co-workers were amazed at how small the dish was.,dish,negative
598_0,"The atmosphere is unheralded, the service impecible, and the food magnificant.",atmosphere,positive
598_1,"The atmosphere is unheralded, the service impecible, and the food magnificant.",service,positive
598_2,"The atmosphere is unheralded, the service impecible, and the food magnificant.",food,positive
2926_0,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",grilled branzino,negative
3083_0,"The wait staff is friendly, and the food has gotten better and better!",wait staff,positive
3083_1,"The wait staff is friendly, and the food has gotten better and better!",food,positive
2977_0,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",vibe,positive
2977_1,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",French food,positive
2977_2,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",packed,negative
2604_0,Right off the L in Brooklyn this is a nice cozy place with good pizza.,pizza,positive
2604_1,Right off the L in Brooklyn this is a nice cozy place with good pizza.,place,positive
2960_0,Le Pere Pinard has a $15 pre-theater menu that is outstanding.,pre-theater menu,positive
1383_0,I also ordered for delivery and the restaurant forgot half the order.,delivery,negative
1383_1,I also ordered for delivery and the restaurant forgot half the order.,order,negative
892_0,Our server checked on us maybe twice during the entire meal.,server,negative
892_1,Our server checked on us maybe twice during the entire meal.,meal,neutral
2936_0,The strong scents coming from the left and right of me negatively affected my taste buds.,scents,negative
3423_0,We had the lobster sandwich and it was FANTASTIC.,lobster sandwich,positive
1197_0,"Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!",check,negative
2274_1,"Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.",price,positive
2274_2,"Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.",shell crab,positive
2804_0,Deep Fried Skewers are good and still rare to find in NYC.,Deep Fried Skewers,positive
194_0,"I have tried to make reservations, but both times, the hostess didn't have my name.",reservations,neutral
194_1,"I have tried to make reservations, but both times, the hostess didn't have my name.",hostess,negative
148_0,I also recommend the rice dishes or the different varieties of congee (rice porridge).,rice dishes,positive
148_1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,congee (rice porridge),positive
2747_0,Their tuna tartar appetizer is to die for.,tuna tartar appetizer,positive
856_1,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",chef,positive
856_2,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",fish dishes,positive
856_3,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",soups,positive
856_4,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",kitchen,positive
856_5,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",cuisine,positive
2033_0,"If you love wine and cheese and delicious french fare, you'll love Artisanal!",wine,positive
2033_1,"If you love wine and cheese and delicious french fare, you'll love Artisanal!",french fare,positive
2033_2,"If you love wine and cheese and delicious french fare, you'll love Artisanal!",cheese,positive
1402_0,I love Indian food and consider myself to be quite an expert on it.,Indian food,positive
439_0,Some baby pizzas get their wish.,baby pizzas,neutral
2053_0,Overall A oh ya even though there is waiting it is deff worth it,waiting,negative
3316_0,The lava cake dessert was incredible and I recommend it.,lava cake dessert,positive
433_0,VT is what baby pizzas hope to be when they grow up.,baby pizzas,neutral
738_0,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",service,negative
738_1,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",food,negative
738_2,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",managers,negative
1549_0,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,food,positive
1549_1,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,food,positive
1798_0,The last time I went we were seated at a table in a corridor next to the kitchen.,table,negative
2941_0,good selection of wines ranging from affordable to high end.,selection of wines,positive
362_0,"Nice restaurant overall, with classic upscale Italian decor.",Italian decor,positive
2921_0,Not impressed with the food.,food,negative
1909_0,The entire dining experience was wonderful!,dining experience,positive
1878_0,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,wine selection,positive
1878_1,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,reservation,neutral
858_0,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,Service,positive
858_1,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,maitre,positive
858_2,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,reservation,negative
3376_0,"Order the panang duck, it's fantastic.",panang duck,positive
173_1,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",raw vegatables,negative
1836_0,"Other than the crappy service from two individuals, it's great.",service,negative
1404_0,They have authentic Indian at amazin prices.,Indian,positive
1404_1,They have authentic Indian at amazin prices.,prices,positive
1819_0,Ambiance- relaxed and stylish.,Ambiance,positive
2639_0,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",BBQ Salmon,positive
2639_1,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",Sea Bass,positive
2639_2,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",Crispy Duck,positive
1474_0,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",ingredients,positive
1474_1,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",ingredients,positive
1474_2,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",pizza,negative
1474_3,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",crust,neutral
2059_0,and yes Dal Bukhara is so dam good and so are all the kababs.,kababs,positive
2059_1,and yes Dal Bukhara is so dam good and so are all the kababs.,Dal Bukhara,positive
926_0,I look forward to eating here again,eating,positive
2385_0,I've been coming here as a child and always come back for the taste.,taste,positive
2498_0,Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good meal at a fair price.,meal,positive
2498_1,Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good meal at a fair price.,price,positive
2469_0,"A glass of Leaping Lizard, a glass of prosecco, and the mussels had everything happy.",glass of prosecco,positive
2469_1,"A glass of Leaping Lizard, a glass of prosecco, and the mussels had everything happy.",mussels,positive
2469_2,"A glass of Leaping Lizard, a glass of prosecco, and the mussels had everything happy.",glass of Leaping Lizard,positive
567_0,"Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.",Food,neutral
567_1,"Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.",creme brulee,negative
567_2,"Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.",sugar,negative
3517_0,The food always tastes fresh and served promptly.,food,positive
3517_1,The food always tastes fresh and served promptly.,served,positive
1599_0,The pizza here is delicious.,pizza,positive
2548_0,"Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!",Pizza,positive
2548_1,"Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!",delivery,positive
2548_2,"Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!",garlic knots,positive
759_0,"For great chinese food nearby, you have Wu Liang Ye and Grand Sichuan just a block away.",chinese food,positive
3175_0,But who says Murray's is anything about service.,service,neutral
2209_0,"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.",food,negative
1352_0,Hats off to the chef.,chef,positive
3537_0,"Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.",Service,negative
3537_1,"Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.",teapot,positive
1743_0,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",pizza,positive
1743_1,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",fresh mozzarella,positive
1743_2,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",cheese,negative
1321_0,Its an excellent place to relax and the food is one of the best in the city of New York.,place,positive
1321_1,Its an excellent place to relax and the food is one of the best in the city of New York.,food,positive
2907_0,"service is friendly, and never had a problem walking in and getting a table.",service,positive
2907_1,"service is friendly, and never had a problem walking in and getting a table.",getting a table,positive
1890_1,The atmosphere was crowded but it was a great bistro-type vibe.,bistro-type vibe,positive
2588_0,"First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.",waitress,negative
2588_1,"First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.",tables,neutral
3130_0,The food was bland oily.,food,negative
709_0,"What is even better, is that the prices are very affordable as well, and the food is really good.",prices,positive
709_1,"What is even better, is that the prices are very affordable as well, and the food is really good.",food,positive
1198_0,The fish is fresh but the variety of fish is nothing out of ordinary.,fish,positive
1198_1,The fish is fresh but the variety of fish is nothing out of ordinary.,variety of fish,negative
2302_0,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",pesto pizza,positive
2302_1,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",house salad,positive
2302_2,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",bottle of wine,positive
2302_3,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",meal,positive
1110_0,"And Kruno, the beverage manager is the best bartender I have yet to come across.",bartender,positive
1110_1,"And Kruno, the beverage manager is the best bartender I have yet to come across.",beverage manager,positive
973_0,"Ambiance and music funky, which I enjoy.",Ambiance,positive
973_1,"Ambiance and music funky, which I enjoy.",music,positive
2132_0,"The food, drinks and service are clearly among the best in the city.",food,positive
2132_1,"The food, drinks and service are clearly among the best in the city.",drinks,positive
2132_2,"The food, drinks and service are clearly among the best in the city.",service,positive
231_0,I went there in late afternoon for some bite size food and refleshment with my date.,food,neutral
231_1,I went there in late afternoon for some bite size food and refleshment with my date.,refleshment,neutral
250_0,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",ambiance,positive
250_1,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",service,positive
250_2,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",foods,positive
250_3,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",tastes,positive
250_4,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",sommlier,positive
250_5,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",captain,positive
250_6,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",back waiters,positive
2988_0,"Last time I went here, the waitress didn't come back after taking our order.",waitress,negative
3092_0,Try the tandoori salmon!,tandoori salmon,positive
3686_0,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",atmosphere,positive
1922_0,"Granted the space is smaller than most, it is the best service you will find in even the largest of restaurants.",space,negative
1922_1,"Granted the space is smaller than most, it is the best service you will find in even the largest of restaurants.",service,positive
2454_0,I love the atmorphere @ peep!,atmorphere,positive
603_0,The service was attentive and her suggestions of menu items was right on the mark.,service,positive
603_1,The service was attentive and her suggestions of menu items was right on the mark.,menu items,positive
678_0,The other night we had the $30 three course meal and everything was delicious - if I could of licked the plate clean I would of.,three course meal,positive
1830_0,"Even after getting pushed out by the no-class Famous Ray's, Sal has risen again to carry on his father's uncle's legacies with a smile, true love for his community, and let's not forget the Outstanding Pizza!",Pizza,positive
2521_0,"The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.",environment,positive
2521_1,"The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.",food,negative
2521_2,"The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.",service,negative
1918_0,"We had crawfish boiled and despite making a mess, it was a ton of fun and quite tasty as well.",crawfish boiled,positive
2930_0,I had very high expectations for this place and made a reservation a couple of months in advance for a special occasion.,reservation,neutral
887_0,What came to our table was burned beyond recognition and stringy.,table,neutral
2448_0,I had the Pad Thai and the noodles were sticky.,Pad Thai,negative
2448_1,I had the Pad Thai and the noodles were sticky.,noodles,negative
3244_0,"So I've never actually been to M proper, but I've had it delivered a few times.",delivered,neutral
1478_0,"Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money.",values for your money,positive
1413_0,"Frankly, when you compare what you can have here for lunch, versus McDs or so many other sandwich shops in the city, there is no comparison.",lunch,positive
3129_0,The hostess is rude to the point of being offensive.,hostess,negative
2271_0,"If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!",food,positive
2271_1,"If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!",wait building,negative
1554_0,"A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",corridor,negative
1554_1,"A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",space,negative
1554_2,"A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",counters,negative
1554_3,"A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",counter,negative
1554_4,"A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",entrees,neutral
2306_0,The food is great.,food,positive
1975_0,Succulent steaks cooked precisely to your desired 'doneness' accompanied by salads and sides that don't look like leafy road kill.,steaks,positive
1975_1,Succulent steaks cooked precisely to your desired 'doneness' accompanied by salads and sides that don't look like leafy road kill.,salads,positive
1975_2,Succulent steaks cooked precisely to your desired 'doneness' accompanied by salads and sides that don't look like leafy road kill.,sides,positive
3699_0,"Lunch came with pickels and slaw, no extra charge.",Lunch,positive
3699_1,"Lunch came with pickels and slaw, no extra charge.",pickels and slaw,neutral
2875_0,Decent wine at reasonable prices.,wine,positive
2875_1,Decent wine at reasonable prices.,prices,positive
2303_0,All conveniently delivered right to the door.,delivered,positive
2513_0,even the wine by the glass was good.,wine by the glass,positive
809_0,would have rather tried terrace in the sky or water club for that price,price,negative
141_0,This dish is my favorite and I always get it when I go there and never get tired of it.,dish,positive
3655_0,"I also ordered the Change Mojito, which was out of this world.",Change Mojito,positive
2098_0,Okay service.,service,neutral
1624_0,The only thing more wonderful than the food (which is exceptional) is the service.,food,positive
1624_1,The only thing more wonderful than the food (which is exceptional) is the service.,service,positive
2377_0,"The food was just awful, ATROCIOUS actually.",food,negative
338_0,The soup for the udon was soy sauce and water.,soup for the udon,negative
338_1,The soup for the udon was soy sauce and water.,soy sauce,neutral
338_2,The soup for the udon was soy sauce and water.,water,neutral
1630_0,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",anti-pasta,positive
1630_1,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",calamari,positive
1630_2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",filling pasta mains,positive
1907_0,The waitress suggested glasses of wine that went very well with the food.,waitress,positive
1907_1,The waitress suggested glasses of wine that went very well with the food.,food,neutral
1907_2,The waitress suggested glasses of wine that went very well with the food.,glasses of wine,positive
1535_0,"They might be all business at the counter when you give your order, but their food says I love you.",food,positive
1535_1,"They might be all business at the counter when you give your order, but their food says I love you.",counter,negative
3202_0,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sushi,positive
3202_1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",ceviche mix (special),positive
3202_2,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",crab dumplings,positive
3202_3,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",assorted sashimi,positive
3202_4,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sushi,positive
3202_5,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",rolls,positive
3202_6,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sake,positive
